power_based,Time,relative_time,elevation,speed,acceleration,distance
-18.61114,203609,9619,232.5984509,28.19649,0.146147,28.190036
-17.87142,203610,9620,231.9519721,28.296923,0.100433,28.289537
-16.50076,203611,9621,231.5273446,28.239865,-0.057058,28.236672
-19.50337,203612,9622,231.3995961,28.268639,0.028774,28.26835
-17.66075,203613,9623,231.2976133,28.181256,-0.087383,28.181072
-17.91808,203614,9624,230.9195759,28.203642,0.022386,28.201108
-17.14709,203615,9625,230.2288962,28.275819,0.072177,28.267383
-15.70306,203616,9626,229.5900707,28.241794,-0.034025,28.234568
-16.53118,203617,9627,229.2042719,28.180705,-0.061089,28.178064
-17.43813,203618,9628,228.8984011,28.153566,-0.027139,28.151904
-16.39356,203619,9629,228.4851394,28.102998,-0.050568,28.099959
-15.79124,203620,9630,228.08113,28.020648,-0.08235,28.017736
-16.26593,203621,9631,227.8583644,27.91824,-0.102408,27.917351
-18.84368,203622,9632,227.8395765,27.91224,-0.006,27.912234
-18.54766,203623,9633,227.8419952,27.883241,-0.028999,27.88324
-18.67614,203624,9634,227.8419952,27.865675,-0.017566,27.865675
-18.44372,203625,9635,227.8419952,27.836667,-0.029008,27.836667
-17.75056,203626,9636,227.8419952,27.770781,-0.065886,27.770781
-18.07671,203627,9637,227.8419952,27.731172,-0.039609,27.731172
-19.24162,203628,9638,227.8419952,27.763517,0.032345,27.763517
-19.39071,203629,9639,227.8419952,27.800783,0.037266,27.800783
-20.3735,203630,9640,227.8419952,27.890363,0.08958,27.890363
-19.8336,203631,9641,227.8419952,27.938611,0.048248,27.938611
-20.11661,203632,9642,227.8419952,27.99755,0.058939,27.99755
-22.3569,203633,9643,227.8419952,28.177275,0.179725,28.177275
-19.96898,203634,9644,227.8419952,28.200444,0.023169,28.200444
-18.77483,203635,9645,227.8419952,28.15288,-0.047564,28.15288
-21.75934,203636,9646,227.8419952,28.280472,0.127592,28.280472
-21.14188,203637,9647,227.8419952,28.358302,0.07783,28.358302
-20.32492,203638,9648,227.8272139,28.385525,0.027223,28.385521
-19.12163,203639,9649,227.7128645,28.372063,-0.013462,28.371832
-18.14092,203640,9650,227.4342957,28.354936,-0.017127,28.353568
-16.94182,203641,9651,227.0140468,28.315233,-0.039703,28.312115
-18.40685,203642,9652,226.6000522,28.36117,0.045937,28.358148
-17.71232,203643,9653,226.3459785,28.31345,-0.04772,28.31231
-19.98154,203644,9654,226.1793594,28.372917,0.059467,28.372428
-19.16089,203645,9655,225.9590715,28.395607,0.02269,28.394752
-17.27495,203646,9656,225.6638121,28.331866,-0.063741,28.330328
-17.18724,203647,9657,225.3928519,28.262778,-0.069088,28.26148
-15.12404,203648,9658,225.1033721,28.088948,-0.17383,28.087456
-16.43617,203649,9659,224.8540201,27.997176,-0.091772,27.996066
-16.69809,203650,9660,224.8354088,27.858495,-0.138681,27.858488
-18.04248,203651,9661,224.9877852,27.759331,-0.099164,27.758913
-17.80533,203652,9662,225.0090986,27.698609,-0.060722,27.6986
-18.90613,203653,9663,224.8583821,27.762524,0.063915,27.762115
-17.68593,203654,9664,224.8264256,27.71127,-0.051254,27.711252
-18.63631,203655,9665,224.9548233,27.670527,-0.040743,27.67023
-20.00746,203656,9666,225.2443857,27.663348,-0.007179,27.661832
-21.50415,203657,9667,225.5573708,27.736375,0.073027,27.734609
-20.19376,203658,9668,225.8082695,27.744679,0.008304,27.743545
-20.038,203659,9669,225.896847,27.793835,0.049156,27.793694
-18.679,203700,9670,225.8087373,27.814143,0.020308,27.814003
-19.35885,203701,9671,225.4809956,27.945793,0.13165,27.943871
-15.05214,203702,9672,224.7252938,27.948131,0.002338,27.937912
-9.55376,203703,9673,223.6890531,27.719648,-0.228483,27.700273
-11.82715,203704,9674,222.7438877,27.619916,-0.099732,27.603739
-14.13761,203705,9675,221.9945103,27.604241,-0.015675,27.594067
-16.28445,203706,9676,221.3603636,27.678839,0.074598,27.671574
-15.05357,203707,9677,220.8799641,27.625114,-0.053725,27.620937
-17.55679,203708,9678,220.5417956,27.678214,0.0531,27.676148
-17.5767,203709,9679,220.3278187,27.687428,0.009214,27.686601
-20.41606,203710,9680,220.2947724,27.803098,0.11567,27.803078
-21.34525,203711,9681,220.4337376,27.905198,0.1021,27.904852
-22.39782,203712,9682,220.4762685,28.085296,0.180098,28.085264
-19.27145,203713,9683,220.2195775,28.158616,0.07332,28.157446
-16.25194,203714,9684,219.9444242,28.056701,-0.101915,28.055352
-12.17638,203715,9685,219.6837176,27.72473,-0.331971,27.723504
-18.70772,203716,9686,218.8333359,27.991529,0.266799,27.978609
-19.23609,203717,9687,217.3101025,28.460075,0.468546,28.419283
-19.12245,203718,9688,215.6317817,28.90964,0.449565,28.860882
-17.8518,203719,9689,213.5535465,29.35132,0.44168,29.277652
-9.90308,203720,9690,211.183067,29.39439,0.04307,29.298652
-9.892,203721,9691,209.2437827,29.304248,-0.090142,29.240009
-11.51699,203722,9692,207.1418268,29.361609,0.057361,29.286275
-6.59936,203723,9693,204.5525924,29.287675,-0.073934,29.172997
-9.58512,203724,9694,202.3555971,29.269495,-0.01818,29.186924
-5.45369,203725,9695,200.3352232,28.971494,-0.298001,28.900961
-6.16618,203726,9696,198.3837877,28.724274,-0.24722,28.657911
-10.89824,203727,9697,197.2466649,28.521941,-0.202333,28.499264
-13.54677,203728,9698,196.5426416,28.358838,-0.163103,28.350097
-14.67775,203729,9699,195.6464281,28.337259,-0.021579,28.323083
-12.4747,203730,9700,195.0140088,28.110563,-0.226696,28.103448
-15.42663,203731,9701,194.7606448,27.960236,-0.150327,27.959088
-13.77337,203732,9702,194.3267076,27.787085,-0.173151,27.783696
-10.5478,203733,9703,193.631006,27.52661,-0.260475,27.517817
-13.07262,203734,9704,193.1354613,27.378974,-0.147636,27.374489
-15.03871,203735,9705,192.5477285,27.392754,0.01378,27.386448
-12.87579,203736,9706,191.5095411,27.421153,0.028399,27.401493
-12.64865,203737,9707,190.5438799,27.410032,-0.011121,27.393017
-14.83357,203738,9708,190.0801797,27.368888,-0.041144,27.36496
-15.06684,203739,9709,189.4714139,27.392215,0.023327,27.38545
-10.17059,203740,9710,188.0915505,27.370561,-0.021654,27.335756
-8.95514,203741,9711,186.5816662,27.321253,-0.049308,27.2795
-11.72128,203742,9712,185.5923778,27.274385,-0.046868,27.256437
-14.66602,203743,9713,184.7688458,27.353297,0.078912,27.340897
-12.15003,203744,9714,183.8304764,27.311931,-0.041366,27.295806
-14.72898,203745,9715,183.1079699,27.358197,0.046266,27.348655
-16.50569,203746,9716,182.8577918,27.353397,-0.0048,27.352253
-15.25477,203747,9717,182.6245179,27.269998,-0.083399,27.269
-17.77348,203748,9718,182.7876806,27.217869,-0.052129,27.21738
-17.90118,203749,9719,182.8548593,27.209851,-0.008018,27.209768
-15.30257,203750,9720,182.4162202,27.211,0.001149,27.207464
-13.57103,203751,9721,182.0850563,27.074677,-0.136323,27.072652
-13.64027,203752,9722,181.4944889,27.041197,-0.03348,27.034747
-13.63975,203753,9723,180.6662095,27.087928,0.046731,27.075261
-12.23256,203754,9724,179.6984261,27.090715,0.002787,27.073423
-10.1132,203755,9725,178.1503011,27.153772,0.063057,27.109604
-10.935,203756,9726,176.8421223,27.181474,0.027702,27.149976
-16.6941,203757,9727,176.5138812,27.232837,0.051363,27.230859
-19.9253,203758,9728,176.6349487,27.325276,0.092439,27.325007
-16.53764,203759,9729,176.6450682,27.243069,-0.082207,27.243067
-13.216,203800,9730,175.6704465,27.288668,0.045599,27.271258
-8.39771,203801,9731,174.0315492,27.25712,-0.031548,27.207804
-11.78248,203802,9732,172.8858589,27.271312,0.014192,27.247235
-13.18927,203803,9733,172.1437147,27.238024,-0.033288,27.227912
-15.47429,203804,9734,171.6787341,27.254804,0.01678,27.250838
-13.41179,203805,9735,171.0902927,27.1873,-0.067504,27.180931
-11.17032,203806,9736,169.7439816,27.237431,0.050131,27.204137
-15.33203,203807,9737,169.2670073,27.249776,0.012345,27.245601
-28.07492,203808,9738,170.5743419,27.248892,-0.000884,27.217513
-42.00224,203809,9739,172.401181,27.33481,0.085918,27.273696
-48.60614,203810,9740,174.5945903,27.417761,0.082951,27.329885
-25.52907,203811,9741,175.8715452,27.375444,-0.042317,27.345645
-20.25759,203812,9742,176.2267638,27.396719,0.021275,27.394417
-17.82504,203813,9743,175.905935,27.487335,0.090616,27.485462
-12.46021,203814,9744,174.3938665,27.630448,0.143113,27.589043
-11.21791,203815,9745,172.9905669,27.650888,0.02044,27.615256
-14.86656,203816,9746,172.246449,27.673678,0.02279,27.663672
-16.11776,203817,9747,171.6139598,27.731367,0.057689,27.724154
-20.1318,203818,9748,171.5943775,27.822592,0.091225,27.822585
-21.8369,203819,9749,171.9644278,27.880029,0.057437,27.877573
-24.12859,203820,9750,172.8276874,27.909109,0.02908,27.895755
-23.97596,203821,9751,173.9387065,27.848724,-0.060385,27.826553
-23.49887,203822,9752,174.7389654,27.864694,0.01597,27.8532
-21.92152,203823,9753,175.5757603,27.776185,-0.088509,27.763577
-18.08182,203824,9754,175.6075558,27.727587,-0.048598,27.727569
-22.5045,203825,9755,176.0667063,27.806519,0.078932,27.802728
-50.66097,203826,9756,178.2436429,27.925221,0.118702,27.840239
-55.34622,203827,9757,181.0750897,27.90468,-0.020541,27.760657
-23.97029,203828,9758,182.1516119,27.855048,-0.049632,27.834237
-9.17654,203829,9759,179.9929839,27.967579,0.112531,27.884149
-6.8585,203830,9760,177.4315997,28.059238,0.091659,27.942085
-12.40212,203831,9761,176.3299078,28.00538,-0.053858,27.983702
-17.58761,203832,9762,175.8246469,28.069766,0.064386,28.065218
-18.83033,203833,9763,175.6022321,28.110295,0.040529,28.109415
-19.48655,203834,9764,175.6843169,28.0895,-0.020795,28.08938
-22.19111,203835,9765,175.9951829,28.154772,0.065272,28.153056
-17.79338,203836,9766,176.0084419,28.053268,-0.101504,28.053265
-18.95914,203837,9767,175.7961067,28.09992,0.046652,28.099118
-14.96197,203838,9768,175.2468879,28.016783,-0.083137,28.011399
-13.51962,203839,9769,174.1851444,28.019498,0.002715,27.999374
-15.06121,203840,9770,173.435601,28.013406,-0.006092,28.003377
-17.3607,203841,9771,172.9586839,28.055202,0.041796,28.051148
-18.02508,203842,9772,172.7796845,28.037937,-0.017265,28.037365
-22.02786,203843,9773,173.2783182,28.041778,0.003841,28.037345
-22.87809,203844,9774,173.946149,28.0414,-0.000378,28.033446
-18.80187,203845,9775,174.1263548,27.958512,-0.082888,27.957931
-14.16846,203846,9776,173.3272737,27.92338,-0.035132,27.911944
-11.84056,203847,9777,172.255762,27.842933,-0.080447,27.822307
-12.31548,203848,9778,171.1265019,27.817049,-0.025884,27.794118
-10.57643,203849,9779,169.9230593,27.716501,-0.100548,27.690362
-8.4397,203850,9780,168.499818,27.571721,-0.14478,27.534963
-10.19034,203851,9781,166.9823298,27.57514,0.003419,27.533354
-8.77776,203852,9782,165.3583033,27.529415,-0.045725,27.481471
-8.22916,203853,9783,163.5575866,27.512707,-0.016708,27.453715
-6.51178,203854,9784,161.6597104,27.428067,-0.08464,27.362326
-17.16928,203855,9785,161.8138347,27.326166,-0.101901,27.325732
-43.07697,203856,9786,163.6672786,27.422252,0.096086,27.359544
-44.63228,203857,9787,165.9287013,27.403196,-0.019056,27.309725
-46.6894,203858,9788,168.2610571,27.399216,-0.00398,27.299765
-29.64014,203859,9789,169.9901946,27.277129,-0.122087,27.222268
-17.15489,203900,9790,170.0778305,27.212102,-0.065027,27.211961
-5.68739,203901,9791,167.6778226,27.272482,0.06038,27.166675
-0.08641,203902,9792,164.0946347,27.373205,0.100723,27.137669
5.89462,203903,9793,158.9981986,27.590911,0.217706,27.116133
10.51672,203904,9794,152.8108803,27.856534,0.265623,27.160699
16.29434,203905,9795,146.4130743,27.824646,-0.031888,27.079125
12.39926,203906,9796,141.5174645,27.549121,-0.275525,27.110645
5.93051,203907,9797,137.583649,27.377405,-0.171716,27.093309
3.58983,203908,9798,133.5480736,27.394953,0.017548,27.09608
6.71194,203909,9799,129.7244856,27.158058,-0.236895,26.887548
4.57738,203910,9800,126.0613785,27.022213,-0.135845,26.772778
5.26381,203911,9801,122.4688673,26.836904,-0.185309,26.595362
3.37534,203912,9802,118.8247832,26.802378,-0.034526,26.553495
6.04474,203913,9803,115.1807555,26.610252,-0.192126,26.359563
1.76488,203914,9804,112.0782921,26.520956,-0.089296,26.338865
-4.36413,203915,9805,110.2387538,26.398206,-0.12275,26.334034
-9.06728,203916,9806,109.2339075,26.300112,-0.098094,26.280909
-7.66091,203917,9807,108.2155199,26.130379,-0.169733,26.110526
-4.67098,203918,9808,106.620029,25.987152,-0.143227,25.938128
-3.67588,203919,9809,104.9026471,25.838352,-0.1488,25.781215
-5.54509,203920,9810,103.5523472,25.698073,-0.140279,25.662573
-4.11461,203921,9811,102.2845138,25.453575,-0.244498,25.421981
-0.53406,203922,9812,100.8432414,25.063338,-0.390237,25.021864
-4.20684,203923,9813,99.57887839,24.889737,-0.173601,24.857603
-5.93953,203924,9814,98.9210457,24.632341,-0.257396,24.623556
-5.54353,203925,9815,98.57486452,24.261603,-0.370738,24.259133
-6.51018,203926,9816,98.20629049,24.001229,-0.260374,23.998398
-5.44172,203927,9817,97.68188586,23.751768,-0.249461,23.745978
-6.6953,203928,9818,97.1449981,23.618632,-0.133136,23.612529
-5.90623,203929,9819,96.59039924,23.451503,-0.167129,23.444944
-7.81306,203930,9820,95.99018088,23.450887,-0.000616,23.443204
-6.1175,203931,9821,95.39031013,23.332888,-0.117999,23.325176
-4.95465,203932,9822,94.95320948,23.083669,-0.249219,23.07953
-10.16677,203933,9823,94.79094582,23.12208,0.038411,23.121511
-11.11049,203934,9824,94.76051053,23.172297,0.050217,23.172277
-14.55423,203935,9825,94.62488145,23.492601,0.320304,23.49221
-12.92077,203936,9826,94.26644253,23.746035,0.253434,23.74333
-11.82012,203937,9827,93.78815186,23.939572,0.193537,23.934794
-13.05683,203938,9828,93.36785187,24.171978,0.232406,24.168324
-14.63324,203939,9829,93.06445655,24.439039,0.267061,24.437155
-16.78329,203940,9830,92.83386888,24.787831,0.348792,24.786759
-16.42395,203941,9831,92.64546799,25.057106,0.269275,25.056398
-16.16671,203942,9832,92.47351774,25.272546,0.21544,25.271962
-13.61904,203943,9833,92.30334171,25.301039,0.028493,25.300467
-14.79065,203944,9834,92.12807956,25.402352,0.101313,25.401748
-16.88827,203945,9835,91.90687195,25.639121,0.236769,25.638166
-14.92698,203946,9836,91.73464181,25.70952,0.070399,25.708943
-16.79828,203947,9837,91.79534454,25.809942,0.100422,25.80987
-18.57671,203948,9838,91.94519892,25.978969,0.169027,25.978537
-17.60889,203949,9839,92.10537661,26.065427,0.086458,26.064935
-18.25705,203950,9840,92.3218794,26.163085,0.097658,26.16219
-15.98189,203951,9841,92.54626578,26.107105,-0.05598,26.106141
-15.56067,203952,9842,92.70710644,26.052498,-0.054607,26.052001
-13.17242,203953,9843,92.57421617,25.95431,-0.098188,25.95397
-12.73456,203954,9844,92.30158927,25.88667,-0.06764,25.885235
-12.55411,203955,9845,92.27107962,25.732937,-0.153733,25.732919
-14.63623,203956,9846,92.4069965,25.670082,-0.062855,25.669723
-13.68549,203957,9847,92.58306363,25.540297,-0.129785,25.53969
-15.93538,203958,9848,92.82154856,25.545511,0.005214,25.544398
-15.59823,203959,9849,93.00835087,25.546525,0.001014,25.545842
-13.03741,204000,9850,93.01117859,25.448395,-0.09813,25.448395
-13.36605,204001,9851,92.74904867,25.472745,0.02435,25.471397
-15.08004,204002,9852,92.36780689,25.642489,0.169744,25.639655
-13.19883,204003,9853,92.0537594,25.652354,0.009865,25.650432
-13.63738,204004,9854,91.82724719,25.658907,0.006553,25.657907
-13.87179,204005,9855,91.68908884,25.649422,-0.009485,25.64905
-14.2004,204006,9856,91.55328212,25.660825,0.011403,25.660466
-12.8376,204007,9857,91.31595913,25.619859,-0.040966,25.61876
-12.25203,204008,9858,91.04444128,25.558135,-0.061724,25.556692
-13.40654,204009,9859,90.88173094,25.538897,-0.019238,25.538378
-13.63928,204010,9860,90.84264291,25.494191,-0.044706,25.494161
-13.59746,204011,9861,90.84200287,25.438539,-0.055652,25.438539
-12.56415,204012,9862,90.84200287,25.322903,-0.115636,25.322903
-13.63274,204013,9863,90.84200287,25.288033,-0.03487,25.288033
-13.0922,204014,9864,90.84200287,25.222424,-0.065609,25.222424
-12.89014,204015,9865,90.84200287,25.150981,-0.071443,25.150981
-13.98068,204016,9866,90.84200287,25.15732,0.006339,25.15732
-15.32583,204017,9867,90.84200287,25.248803,0.091483,25.248803
-14.23233,204018,9868,90.84200287,25.260359,0.011556,25.260359
-14.34169,204019,9869,90.84200287,25.277599,0.01724,25.277599
-18.29327,204020,9870,90.84200287,25.542159,0.26456,25.542159
-15.88502,204021,9871,90.84200287,25.625195,0.083036,25.625195
-14.12866,204022,9872,90.84200287,25.588554,-0.036641,25.588554
-13.29186,204023,9873,90.84200287,25.503037,-0.085517,25.503037
-16.90905,204024,9874,90.84200287,25.65463,0.151593,25.65463
-16.24277,204025,9875,90.84200287,25.747217,0.092587,25.747217
-16.05309,204026,9876,90.84200287,25.817453,0.070236,25.817453
-15.02086,204027,9877,90.84200287,25.815484,-0.001969,25.815484
-16.04941,204028,9878,90.84200287,25.877751,0.062267,25.877751
-14.31312,204029,9879,90.84200287,25.824937,-0.052814,25.824937
-15.43852,204030,9880,90.84200287,25.848159,0.023222,25.848159
-13.85786,204031,9881,90.78842111,25.788261,-0.059898,25.788206
-13.54819,204032,9882,91.00831917,25.622212,-0.166049,25.621268
-15.95643,204033,9883,91.18967231,25.639112,0.0169,25.63847
-12.64142,204034,9884,91.20541059,25.501499,-0.137613,25.501494
-12.64002,204035,9885,91.0438525,25.439568,-0.061931,25.439055
-12.7781,204036,9886,90.9598031,25.366485,-0.073083,25.366346
-14.4407,204037,9887,91.15829684,25.309833,-0.056652,25.309055
-13.42332,204038,9888,91.48182963,25.150639,-0.159194,25.148558
-15.40101,204039,9889,91.6994845,25.17249,0.021851,25.171549
-15.59076,204040,9890,91.67059508,25.288993,0.116503,25.288977
-9.29262,204041,9891,91.47725096,25.045793,-0.2432,25.045046
-12.40206,204042,9892,91.284629,25.029326,-0.016467,25.028585
-12.93185,204043,9893,91.12684034,25.036653,0.007327,25.036156
-11.42769,204044,9894,90.969548,24.945857,-0.090796,24.945361
-17.05985,204045,9895,90.85068732,25.212832,0.266975,25.212552
-16.4609,204046,9896,90.84200287,25.37286,0.160028,25.372858
-16.50412,204047,9897,90.84200287,25.514141,0.141281,25.514141
-16.61443,204048,9898,90.84200287,25.646042,0.131901,25.646042
-14.97149,204049,9899,90.84200287,25.660089,0.014047,25.660089
-15.89428,204050,9900,90.84200287,25.730311,0.070222,25.730311
-19.05557,204051,9901,90.84200287,25.988116,0.257805,25.988116
-12.9058,204052,9902,90.88062851,25.822203,-0.165913,25.822174
-15.50949,204053,9903,90.71896845,25.904507,0.082304,25.904003
-13.33063,204054,9904,90.48433989,25.86671,-0.037797,25.865646
-18.17303,204055,9905,90.32330174,26.107631,0.240921,26.107134
-13.59261,204056,9906,90.27968398,25.999597,-0.108034,25.99956
-11.82025,204057,9907,90.30411078,25.769085,-0.230512,25.769073
-16.11618,204058,9908,90.36557286,25.820074,0.050989,25.820001
-16.59943,204059,9909,90.44427628,25.889523,0.069449,25.889404
-15.70657,204100,9910,90.44845769,25.920758,0.031235,25.920758
-9.76199,204101,9911,90.30659431,25.625126,-0.295632,25.624733
-13.56919,204102,9912,90.11240272,25.619469,-0.005657,25.618733
-12.40874,204103,9913,89.88221735,25.553577,-0.065892,25.55254
-14.23525,204104,9914,89.52091095,25.654512,0.100935,25.651968
-12.86827,204105,9915,89.11462447,25.673686,0.019174,25.670471
-12.9938,204106,9916,88.82810203,25.657926,-0.01576,25.656326
-13.62817,204107,9917,88.4489296,25.715111,0.057185,25.712315
-11.35323,204108,9918,87.70610332,25.746731,0.03162,25.736014
-11.08649,204109,9919,86.85766694,25.793846,0.047115,25.779889
-10.67785,204110,9920,86.02647029,25.804391,0.010545,25.791
-11.3558,204111,9921,85.04063147,25.907941,0.10355,25.889178
-7.89368,204112,9922,83.88388663,25.842146,-0.065795,25.816244
-7.61927,204113,9923,82.85908756,25.72155,-0.120596,25.701127
-11.51141,204114,9924,81.90601486,25.833316,0.111766,25.815729
-9.39731,204115,9925,81.07650709,25.758967,-0.074349,25.745608
-12.2599,204116,9926,80.7399421,25.70492,-0.054047,25.702717
-15.70373,204117,9927,80.81697862,25.732341,0.027421,25.732225
-14.48934,204118,9928,80.82543484,25.703912,-0.028429,25.703911
-13.39907,204119,9929,80.52167986,25.716235,0.012323,25.714441
-9.18853,204120,9930,80.16877139,25.478049,-0.238186,25.475605
-5.56843,204121,9931,79.79347467,25.03779,-0.440259,25.034977
-5.4501,204122,9932,79.32502632,24.665769,-0.372021,24.66132
-8.76392,204123,9933,78.82041198,24.563776,-0.101993,24.558593
-10.22758,204124,9934,78.43351212,24.527221,-0.036555,24.524169
-12.69666,204125,9935,78.08591866,24.642529,0.115308,24.640078
-13.96577,204126,9936,77.71556759,24.834807,0.192278,24.832046
-12.77993,204127,9937,77.46025586,24.888354,0.053547,24.887045
-15.38122,204128,9938,77.37020287,25.045577,0.157223,25.045415
-16.20607,204129,9939,77.32544956,25.221529,0.175952,25.221489
-17.57528,204130,9940,77.30212798,25.455972,0.234443,25.455961
-17.21808,204131,9941,77.37182458,25.609039,0.153067,25.608944
-18.3427,204132,9942,77.48678775,25.799067,0.190028,25.798811
-16.81838,204133,9943,77.55200397,25.889301,0.090234,25.889219
-16.82293,204134,9944,77.53053228,25.998517,0.109216,25.998508
-16.2251,204135,9945,77.45322323,26.07703,0.078513,26.076915
-16.22472,204136,9946,77.34990234,26.155234,0.078204,26.15503
-13.72074,204137,9947,77.22345522,26.078079,-0.077155,26.077772
-14.69914,204138,9948,77.05477596,26.084051,0.005972,26.083506
-18.3324,204139,9949,76.86483491,26.318702,0.234651,26.318017
-16.17402,204140,9950,76.7524975,26.369344,0.050642,26.369105
-17.29814,204141,9951,76.79453797,26.431785,0.062441,26.431751
-14.68221,204142,9952,76.88019701,26.313066,-0.118719,26.312927
-17.65362,204143,9953,76.9989119,26.378277,0.065211,26.37801
-16.81794,204144,9954,77.27946489,26.331663,-0.046614,26.330168
-19.09623,204145,9955,77.61786702,26.410151,0.078488,26.407983
-17.76343,204146,9956,77.90931293,26.414123,0.003972,26.412515
-19.75126,204147,9957,78.43012128,26.463018,0.048895,26.457892
-20.09756,204148,9958,79.33388664,26.401262,-0.061756,26.385789
-24.57565,204149,9959,80.30229494,26.469896,0.068634,26.452175
-25.28619,204150,9960,81.30681184,26.538314,0.068418,26.519296
-25.83065,204151,9961,82.41024151,26.580455,0.042141,26.557542
-21.53903,204152,9962,83.31168701,26.593933,0.013478,26.578651
-19.97903,204153,9963,83.94306602,26.599957,0.006024,26.592463
-17.8267,204154,9964,84.57566994,26.474115,-0.125842,26.466556
-18.45795,204155,9965,85.16884278,26.413557,-0.060558,26.406896
-18.844,204156,9966,85.47463754,26.477933,0.064376,26.476167
-16.80293,204157,9967,85.73410057,26.42619,-0.051743,26.424916
-16.12918,204158,9968,86.16551415,26.281744,-0.144446,26.278203
-19.94351,204159,9969,86.82948163,26.3099,0.028156,26.301521
-24.21332,204200,9970,87.62968992,26.434046,0.124146,26.421932
-20.83393,204201,9971,88.22105812,26.522911,0.088865,26.516318
-18.7266,204202,9972,88.10974418,26.703601,0.18069,26.703369
-12.50436,204203,9973,87.56166957,26.631414,-0.072187,26.625774
-13.04864,204204,9974,86.77652665,26.677686,0.046272,26.666129
-9.97232,204205,9975,85.41885677,26.720133,0.042447,26.685618
-7.27269,204206,9976,83.59252938,26.748051,0.027918,26.685628
-5.54365,204207,9977,81.75657671,26.671802,-0.076249,26.608538
-7.02616,204208,9978,79.92743359,26.69134,0.019538,26.628591
-7.24006,204209,9979,78.25732529,26.669704,-0.021636,26.61736
-9.89822,204210,9980,77.18702858,26.614875,-0.054829,26.593345
-10.8525,204211,9981,76.38240534,26.536724,-0.078151,26.524523
-11.80245,204212,9982,75.54826635,26.534638,-0.002086,26.521523
-9.38609,204213,9983,75.02533981,26.281762,-0.252876,26.27656
-12.52336,204214,9984,74.92777664,26.10714,-0.174622,26.106958
-10.65203,204215,9985,74.89358453,25.812256,-0.294884,25.812234
-16.53464,204216,9986,74.84200287,25.922632,0.110376,25.922581
-16.73604,204217,9987,74.84200287,26.015558,0.092926,26.015558
-19.42607,204218,9988,74.84200287,26.26237,0.246812,26.26237
-65.77706,204219,9989,74.84200287,26.766856,0.504486,26.766856
-67.64515,204220,9990,74.84200287,27.261101,0.494245,27.261101
-21.29133,204221,9991,74.84200287,27.470783,0.209682,27.470783
-22.099,204222,9992,74.84200287,27.702268,0.231485,27.702268
-24.10452,204223,9993,74.84200287,28.020553,0.318285,28.020553
-20.46508,204224,9994,74.84200287,28.09392,0.073367,28.09392
-18.58416,204225,9995,74.84200287,28.051323,-0.042597,28.051323
-16.81153,204226,9996,74.84200287,27.911301,-0.140022,27.911301
-15.8112,204227,9997,74.84200287,27.728333,-0.182968,27.728333
-16.76387,204228,9998,74.84200287,27.620842,-0.107491,27.620842
-17.99471,204229,9999,74.84200287,27.597097,-0.023745,27.597097
-17.41296,204230,10000,74.84200287,27.542029,-0.055068,27.542029
-19.25208,204231,10001,74.84200287,27.600418,0.058389,27.600418
-20.31588,204232,10002,74.84200287,27.713755,0.113337,27.713755
-19.88511,204233,10003,74.84200287,27.789124,0.075369,27.789124
-17.75258,204234,10004,74.84200287,27.732508,-0.056616,27.732508
-17.59449,204235,10005,74.84200287,27.672991,-0.059517,27.672991
-18.18157,204236,10006,74.84200287,27.654282,-0.018709,27.654282
-17.27976,204237,10007,74.84200287,27.585086,-0.069196,27.585086
-13.42118,204238,10008,74.84200287,27.295882,-0.289204,27.295882
-14.32129,204239,10009,74.84200287,27.090774,-0.205108,27.090774
-15.20542,204240,10010,74.84200287,26.960607,-0.130167,26.960607
-14.37441,204241,10011,74.84200287,26.794487,-0.16612,26.794487
-12.40926,204242,10012,74.80223307,26.539601,-0.254886,26.539571
-9.92548,204243,10013,74.9026745,26.10995,-0.429651,26.109757
-16.46617,204244,10014,75.43777093,25.985869,-0.124081,25.980359
-17.09655,204245,10015,76.13538739,25.859559,-0.12631,25.850148
-14.76045,204246,10016,76.84896678,25.593827,-0.265732,25.583878
-14.73668,204247,10017,77.75011094,25.288717,-0.30511,25.272656
-34.57311,204248,10018,78.93692293,25.503247,0.21453,25.475618
-20.01661,204249,10019,80.06619519,25.433124,-0.070123,25.408041
-19.45167,204250,10020,81.06695163,25.401054,-0.03207,25.381333
-28.58449,204251,10021,81.99416533,25.586805,0.185751,25.569999
-14.60857,204252,10022,82.51154811,25.407289,-0.179516,25.402021
-9.68634,204253,10023,82.54529912,25.097981,-0.309308,25.097958
-12.97689,204254,10024,82.45073837,25.078784,-0.019197,25.078605
-15.0276,204255,10025,82.36150284,25.191163,0.112379,25.191005
-12.74973,204256,10026,82.04931992,25.22256,0.031397,25.220628
-13.15296,204257,10027,81.60207959,25.32258,0.10002,25.31863
-14.35577,204258,10028,81.32862867,25.427769,0.105189,25.426299
-17.24882,204259,10029,81.37585161,25.593558,0.165789,25.593515
-14.23979,204300,10030,81.44389039,25.544364,-0.049194,25.544274
-12.46261,204301,10031,81.52066032,25.384625,-0.159739,25.384509
-18.24458,204302,10032,81.89541046,25.506623,0.121998,25.50387
-19.05193,204303,10033,82.46632626,25.598664,0.092041,25.592297
-19.16049,204304,10034,82.75586599,25.781893,0.183229,25.780268
-15.30517,204305,10035,82.47578783,25.896051,0.114158,25.894536
-14.53527,204306,10036,82.04443993,26.000149,0.104098,25.996571
